Location,Score,Author,Title,Year
2.1.10,7.003,"Cottrell, Jonathan","Minds, Composition, and Hume's Skepticism in the Appendix",2015
2.2.6,2.0,"Cottrell, Jonathan","Minds, Composition, and Hume's Skepticism in the Appendix",2015
2.3.1,1.999,"Cottrell, Jonathan","Minds, Composition, and Hume's Skepticism in the Appendix",2015
2.3.2,1.999,"Cottrell, Jonathan","Minds, Composition, and Hume's Skepticism in the Appendix",2015
2.3.3,3.5,"Cottrell, Jonathan","Minds, Composition, and Hume's Skepticism in the Appendix",2015
3.1.1,4.0,"Cottrell, Jonathan","Minds, Composition, and Hume's Skepticism in the Appendix",2015
App.,111.465,"Cottrell, Jonathan","Minds, Composition, and Hume's Skepticism in the Appendix",2015
Abs,38.57,"Cottrell, Jonathan","Minds, Composition, and Hume's Skepticism in the Appendix",2015
1.1.1,2.0,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.1.4,0.999,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.1.6,0.25,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.1.7,3.75,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.2.1,1.0,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.2.2,1.0,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.2.3,1.0,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.3.1,3.0,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.3.2,1.899,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.3.3,0.1,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.3.8,6.624,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.3.9,2.375,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.3.14,2.0,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.4.2,4.999,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.4.5,3.999,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.4.6,22.651,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
1.4.7,6.333,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
3.2.9,0.5,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
3.2.10,0.5,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
3.3.6,0.999,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
App.,7.998,"Winkler, Kenneth P.",\textquotedblleftAll Is Revolution in Us\textquotedblright: Personal Identity in Shaftesbury and Hume,2000
0,8.999,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.1.1,1.0,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.1.2,1.0,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.1.3,3.5,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.1.4,2.5,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.1.7,4.0,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.3.5,1.0,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.3.14,5.999,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.4.5,1.999,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.4.6,5.998,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
App.,3.998,"Inukai, Yumiko",James's Answer to Hume: The Empirical Basis of the Unified Self,2012
1.1.4,2.664,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.1.5,1.168,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.1.6,1.166,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.2.2,0.25,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.2.3,0.75,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.3.6,1.991,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.3.13,4.99,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.3.14,2.121,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.3.15,1.001,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.4.2,1.0,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.4.3,1.001,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.4.5,0.25,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.4.6,7.764,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.1,2.082,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.2,4.498,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.3,0.5,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.5,7.188,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.6,9.056,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.7,6.165,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.8,3.331,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.9,1.66,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.10,0.333,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.11,3.675,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.1.12,2.0,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.2.1,1.0,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.2.2,0.5,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.2.3,1.334,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.2.4,2.0,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.2.6,1.836,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.2.7,0.167,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.3.1,2.592,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.3.2,1.334,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.3.3,1.999,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.3.9,0.5,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
2.3.10,0.896,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
3.1.1,1.99,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
3.1.2,3.928,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
3.2.1,2.333,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
3.3.1,5.137,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
3.3.2,0.7,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
3.3.3,1.499,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
3.3.4,0.067,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
3.3.5,0.668,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
3.3.6,1.0,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
App.,0.875,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
Abs,2.0,"Ainslie, Donald C.",Scepticism About Persons in Book II of Hume's Treatise,1999
1.1.4,0.222,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.1.5,0.111,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.2.3,1.002,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.2.4,0.5,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.3.6,0.501,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.3.7,1.335,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.3.8,0.666,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.3.9,0.999,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.3.13,1.0,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.3.14,3.008,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.4.2,4.198,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.4.5,2.767,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.4.6,21.284,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.4.7,1.999,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
App.,11.502,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
Abs,0.999,"Waxman, Wayne",Hume's Quandary Concerning Personal Identity,1992
1.1.4,1.666,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.1.5,0.333,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.2.2,1.0,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.2.3,1.0,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.2.4,3.0,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.3.1,0.333,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.3.2,0.666,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.3.6,0.999,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.3.8,4.998,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.3.10,0.999,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.3.12,4.0,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.3.13,1.0,"Stroud, Barry","The Evident Connexion: Hume on Personal Identity, by Galen Strawson.",2013
1.4.6,1.008,"Lybaert, Fauve",Could Hume Save His Account of Personal Identity? On the Role of Contiguity in the Constitution of Our Idea of Personal Identity,2012
App.,5.0,"Lybaert, Fauve",Could Hume Save His Account of Personal Identity? On the Role of Contiguity in the Constitution of Our Idea of Personal Identity,2012
1.1.7,2.0,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.2.1,0.5,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.2.2,0.5,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.2.5,7.997,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.2.6,1.501,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.1,0.5,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.3,0.75,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.4,1.25,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.5,1.666,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.6,2.332,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.7,0.999,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.8,1.002,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.10,0.999,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.12,1.0,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.14,5.243,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.3.15,0.497,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.4.2,2.247,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.4.4,2.496,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.4.5,0.498,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.4.6,12.659,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.4.7,0.333,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
2.1.1,0.25,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
2.1.2,0.75,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
2.1.5,1.998,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
2.1.6,1.999,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
3.2.8,1.0,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
3.3.1,1.0,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
3.3.4,0.999,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
App.,1.0,"GalIagher, Shaun",The Theater of Personal Identity: From Hume to Derrida,1992
1.1.4,0.24,"Dussinger, J. A.",David Hume's Denial of Personal Identity: The Making of a Skeptic,1980
1.1.5,0.312,"Dussinger, J. A.",David Hume's Denial of Personal Identity: The Making of a Skeptic,1980
1.1.6,0.202,"Dussinger, J. A.",David Hume's Denial of Personal Identity: The Making of a Skeptic,1980
1.1.7,0.25,"Dussinger, J. A.",David Hume's Denial of Personal Identity: The Making of a Skeptic,1980
1.2.5,1.0,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
1.3.6,1.0,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
1.3.13,0.2,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
1.3.15,0.654,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
1.3.16,0.15,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.1.2,1.0,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.2.1,3.337,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.2.2,1.165,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.2.5,3.499,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.2.6,0.999,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.2.8,1.001,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.2.10,1.0,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.2.11,2.001,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.3.1,0.999,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.3.2,0.999,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.3.3,1.074,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.3.4,1.853,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
3.3.5,0.074,"Garral, Michael D.",Is the Self in Hume Overmoralized?,2007
1.1.1,2.0,"Davie, William",Hume on Perceptions and Persons,1984
1.2.6,1.002,"Davie, William",Hume on Perceptions and Persons,1984
1.4.2,1.998,"Davie, William",Hume on Perceptions and Persons,1984
1.4.5,1.333,"Davie, William",Hume on Perceptions and Persons,1984
1.4.6,4.665,"Davie, William",Hume on Perceptions and Persons,1984
1.4.7,0.999,"Davie, William",Hume on Perceptions and Persons,1984
2.2.12,1.0,"Davie, William",Hume on Perceptions and Persons,1984
1.3.1,0.333,"Singer, Ira","Book ReviewsTerence Penelhum,. Themes in Hume: The Self, the Will, Religion.New York: Oxford University Press, 2000. Pp. Xix+294. \$55.00",2003
1.3.2,1.666,"Singer, Ira","Book ReviewsTerence Penelhum,. Themes in Hume: The Self, the Will, Religion.New York: Oxford University Press, 2000. Pp. Xix+294. \$55.00",2003
1.3.15,0.25,"Singer, Ira","Book ReviewsTerence Penelhum,. Themes in Hume: The Self, the Will, Religion.New York: Oxford University Press, 2000. Pp. Xix+294. \$55.00",2003
1.3.16,0.75,"Singer, Ira","Book ReviewsTerence Penelhum,. Themes in Hume: The Self, the Will, Religion.New York: Oxford University Press, 2000. Pp. Xix+294. \$55.00",2003
1.4.2,0.999,"Singer, Ira","Book ReviewsTerence Penelhum,. Themes in Hume: The Self, the Will, Religion.New York: Oxford University Press, 2000. Pp. Xix+294. \$55.00",2003
2.1.3,0.75,"Singer, Ira","Book ReviewsTerence Penelhum,. Themes in Hume: The Self, the Will, Religion.New York: Oxford University Press, 2000. Pp. Xix+294. \$55.00",2003
2.1.4,0.25,"Singer, Ira","Book ReviewsTerence Penelhum,. Themes in Hume: The Self, the Will, Religion.New York: Oxford University Press, 2000. Pp. Xix+294. \$55.00",2003
1.3.3,0.999,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
1.3.9,0.999,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
1.3.10,0.999,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
1.3.11,1.998,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
1.3.13,2.0,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
1.3.14,2.001,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
1.4.5,9.014,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
1.4.6,11.008,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
2.1.1,0.5,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
2.1.2,3.5,"McIntyre, Jane L.",\textquotedblleftSo Great a Question\textquotedblright: A Critical Study of Raymond Martin and John Barresi,2003
1.2.6,1.0,"Noonan, Harold",The Self and Personal Identity,2012
1.3.9,1.0,"Noonan, Harold",The Self and Personal Identity,2012
1.4.2,12.0,"Noonan, Harold",The Self and Personal Identity,2012
1.4.3,2.0,"Noonan, Harold",The Self and Personal Identity,2012
1.4.4,3.0,"Noonan, Harold",The Self and Personal Identity,2012
1.4.5,9.0,"Noonan, Harold",The Self and Personal Identity,2012
1.4.6,21.0,"Noonan, Harold",The Self and Personal Identity,2012
1.4.7,1.0,"Noonan, Harold",The Self and Personal Identity,2012
App.,3.0,"Noonan, Harold",The Self and Personal Identity,2012
0,4.001,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.1.1,3.0,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.1.2,1.5,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.1.3,0.5,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.1.4,5.0,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.1.5,1.0,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.1.6,0.333,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.1.7,5.666,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.2.2,2.036,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.2.3,3.423,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.2.4,3.308,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.2.5,9.752,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.2.6,4.502,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.1,2.17,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.2,3.891,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.3,0.042,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.4,0.016,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.5,0.356,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.6,0.24,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.7,0.036,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.8,1.083,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.9,3.114,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.10,2.051,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.11,3.09,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.12,2.093,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.13,3.373,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.3.14,13.424,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.4.1,2.0,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.4.2,28.089,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.4.3,6.334,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.4.4,0.992,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.4.5,31.798,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.4.6,69.425,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.4.7,7.109,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.1.1,1.25,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.1.2,3.75,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.1.7,3.332,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.1.8,1.666,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.1.10,1.5,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.2.5,2.5,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.2.6,5.0,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.3.1,4.249,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.3.2,1.249,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
2.3.10,0.5,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
3.1.1,5.002,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
3.3.2,0.999,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
App.,23.335,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
Abs,12.999,"Pitson, Tony",Skeptical Realism and Hume on the Self,2013
1.2.4,1.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.2.5,2.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.1,0.5,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.2,2.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.3,1.5,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.4,1.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.5,1.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.11,3.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.12,1.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.13,0.995,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.14,1.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.3.16,1.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.4.1,1.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.4.2,1.0,"Falkenstein, Lorne",Space and the Self in Hume's Treatise,1999
1.1.2,1.25,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.1.3,0.25,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.1.4,17.003,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.1.7,4.5,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.2.4,2.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.3.1,1.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.3.12,0.999,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.3.14,7.032,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.3.16,2.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.4.2,8.9,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.4.5,2.007,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.4.6,22.032,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.4.7,2.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
2.1.2,1.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
2.1.11,2.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
2.2.2,1.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
2.2.4,1.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
2.2.6,2.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
2.3.2,1.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
2.3.7,1.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
App.,22.996,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
Abs,4.0,"Strawson, Galen",All My Hopes Vanish': Hume on the Mind,2012
1.4.2,1.002,"Penelhum, Terence M.",The Self in Hume\textquoterights Philosophy,1976
2.3.1,0.668,"Penelhum, Terence M.",The Self in Hume\textquoterights Philosophy,1976
2.3.2,0.334,"Penelhum, Terence M.",The Self in Hume\textquoterights Philosophy,1976
